production_id,crop_id,region_id,area_harvested,quantity,yield,time_id
20230629929,2019320,20230012023198,74,6525,88.18,202306
20230674705,2019305,20230042023199,20,5223,261.15,202306
20230698445,2019314,20230042023199,98,1872,19.1,202306
20230681780,2019321,20230042023199,51,753,14.76,202306
20230622167,2019322,20230042023199,53,4103,77.42,202306
20230666622,2019305,20230042023200,48,9793,204.02,202306
20230675411,2019314,20230042023200,86,7465,86.8,202306
20230606719,2019321,20230042023200,88,8421,95.69,202306
20230658239,2019322,20230042023200,23,278,12.09,202306
20230638868,2019305,20230022023201,46,7425,161.41,202306
20230645712,2019314,20230022023201,20,6724,336.2,202306
20230692895,2019317,20230022023201,24,8793,366.38,202306
20230670390,2019321,20230022023201,34,6821,200.62,202306
20230642038,2019305,20230022023202,41,4967,121.15,202306
20230667666,2019314,20230022023202,22,1770,80.45,202306
20230633887,2019317,20230022023202,24,179,7.46,202306
20230610095,2019321,20230022023202,100,385,3.85,202306
20230620330,2019322,20230032023203,92,6839,74.34,202306
20230624136,2019321,20230032023203,26,1144,44.0,202306
20230634566,2019322,20230032023204,48,8010,166.88,202306
20230666330,2019321,20230032023204,42,3798,90.43,202306
20230642716,2019306,20230012023205,20,9224,461.2,202306
20230605396,2019304,20230012023205,81,2294,28.32,202306
20230660782,2019301,20230012023205,75,419,5.59,202306
20230610248,2019319,20230012023205,56,2141,38.23,202306
20230618780,2019320,20230012023205,40,5729,143.22,202306
20230634963,2019306,20230012023206,38,6082,160.05,202306
20230655016,2019304,20230012023206,74,4483,60.58,202306
20230645104,2019301,20230012023206,90,1395,15.5,202306
20230616824,2019319,20230012023206,61,2302,37.74,202306
20230618516,2019320,20230012023206,30,9684,322.8,202306
20230665458,2019302,20230012023207,40,3960,99.0,202306
20230612319,2019303,20230012023207,29,7544,260.14,202306
20230687679,2019304,20230012023207,51,6110,119.8,202306
20230635878,2019306,20230012023207,61,631,10.34,202306
20230695802,2019313,20230012023207,72,7750,107.64,202306
20230683294,2019319,20230012023207,55,3404,61.89,202306
20230687065,2019320,20230012023207,59,8492,143.93,202306
20230696497,2019317,20230012023207,39,9198,235.85,202306
20230608251,2019318,20230012023207,93,4948,53.2,202306
20230615163,2019329,20230012023207,85,6678,78.56,202306
20230686580,2019331,20230012023207,26,103,3.96,202306
20230655137,2019332,20230012023207,83,3816,45.98,202306
20230621344,2019333,20230012023207,59,9591,162.56,202306
20230671954,2019327,20230012023207,32,5462,170.69,202306
20230633376,2019309,20230012023207,65,6502,100.03,202306
20230694015,2019310,20230012023207,79,9067,114.77,202306
20230631723,2019302,20230012023208,84,5648,67.24,202306
20230688655,2019303,20230012023208,56,236,4.21,202306
20230673813,2019304,20230012023208,75,8044,107.25,202306
20230631976,2019306,20230012023208,76,3550,46.71,202306
20230607228,2019313,20230012023208,73,7906,108.3,202306
20230646773,2019319,20230012023208,69,4644,67.3,202306
20230699720,2019320,20230012023208,51,4447,87.2,202306
20230697397,2019317,20230012023208,66,8760,132.73,202306
20230603504,2019318,20230012023208,53,6614,124.79,202306
20230631334,2019329,20230012023208,41,7109,173.39,202306
20230623757,2019331,20230012023208,43,9227,214.58,202306
20230671317,2019332,20230012023208,37,4277,115.59,202306
20230636833,2019333,20230012023208,77,1325,17.21,202306
20230614764,2019327,20230012023208,73,9791,134.12,202306
20230664789,2019309,20230012023208,62,1083,17.47,202306
20230660077,2019310,20230012023208,59,143,2.42,202306
20230659206,2019302,20230052023209,77,5299,68.82,202306
20230688429,2019312,20230052023209,40,9042,226.05,202306
20230665709,2019317,20230052023209,32,115,3.59,202306
20230636524,2019322,20230052023209,51,2416,47.37,202306
20230675135,2019302,20230052023210,34,5717,168.15,202306
20230610068,2019312,20230052023210,42,7976,189.9,202306
20230617439,2019317,20230052023210,82,7604,92.73,202306
20230635249,2019322,20230052023210,45,8359,185.76,202306
20230726464,2019305,20230022023191,29,3351,115.55,202307
20230729813,2019306,20230022023191,58,6862,118.31,202307
20230707406,2019307,20230022023191,30,8368,278.93,202307
20230796910,2019308,20230022023191,80,8883,111.04,202307
20230754998,2019309,20230022023191,35,9174,262.11,202307
20230744621,2019310,20230022023191,38,4669,122.87,202307
20230701129,2019311,20230022023191,59,4173,70.73,202307
20230772667,2019312,20230022023191,55,3141,57.11,202307
20230773154,2019316,20230022023191,27,6165,228.33,202307
20230797428,2019317,20230022023191,41,1377,33.59,202307
20230751575,2019323,20230022023191,57,9223,161.81,202307
20230741025,2019325,20230022023191,72,1257,17.46,202307
20230761582,2019326,20230022023191,32,9713,303.53,202307
20230729074,2019335,20230022023191,25,3174,126.96,202307
20230778315,2019328,20230022023191,85,4999,58.81,202307
20230739645,2019330,20230022023191,61,4636,76.0,202307
20230770148,2019332,20230022023191,30,4210,140.33,202307
20230725104,2019333,20230022023191,23,3749,163.0,202307
20230744466,2019305,20230022023192,93,5883,63.26,202307
20230736438,2019306,20230022023192,71,538,7.58,202307
20230751078,2019307,20230022023192,82,3627,44.23,202307
20230751229,2019308,20230022023192,44,5235,118.98,202307
20230778527,2019309,20230022023192,49,2176,44.41,202307
20230775667,2019310,20230022023192,92,1623,17.64,202307
20230786204,2019311,20230022023192,41,5134,125.22,202307
20230714533,2019312,20230022023192,50,3031,60.62,202307
20230793006,2019316,20230022023192,78,2096,26.87,202307
20230730376,2019317,20230022023192,90,6456,71.73,202307
20230796478,2019323,20230022023192,44,9086,206.5,202307
20230783302,2019325,20230022023192,100,4307,43.07,202307
20230732585,2019326,20230022023192,58,3685,63.53,202307
20230700879,2019335,20230022023192,82,2459,29.99,202307
20230706847,2019328,20230022023192,21,3986,189.81,202307
20230793174,2019330,20230022023192,27,3697,136.93,202307
20230759895,2019332,20230022023192,96,7568,78.83,202307
20230740927,2019333,20230022023192,89,9687,108.84,202307
20230705412,2019301,20230022023193,91,3359,36.91,202307
20230745944,2019302,20230022023193,92,9771,106.21,202307
20230734262,2019305,20230022023193,27,2974,110.15,202307
20230707370,2019319,20230022023193,37,5202,140.59,202307
20230738457,2019331,20230022023193,56,5276,94.21,202307
20230775047,2019316,20230022023193,78,9709,124.47,202307
20230745891,2019311,20230022023193,74,3040,41.08,202307
20230760282,2019301,20230022023194,31,8486,273.74,202307
20230748791,2019302,20230022023194,76,9915,130.46,202307
20230704297,2019305,20230022023194,40,2775,69.38,202307
20230720366,2019319,20230022023194,64,4935,77.11,202307
20230719619,2019331,20230022023194,44,6075,138.07,202307
20230721218,2019316,20230022023194,96,2151,22.41,202307
20230778204,2019311,20230022023194,90,9573,106.37,202307
20230756100,2019301,20230012023195,88,9909,112.6,202307
20230736057,2019303,20230012023195,48,8493,176.94,202307
20230717723,2019304,20230012023195,57,2351,41.25,202307
20230707549,2019306,20230012023195,40,591,14.78,202307
20230783292,2019307,20230012023195,39,9315,238.85,202307
20230774339,2019308,20230012023195,84,4544,54.1,202307
20230717721,2019309,20230012023195,30,3869,128.97,202307
20230705748,2019310,20230012023195,57,6214,109.02,202307
20230709077,2019311,20230012023195,38,5088,133.89,202307
20230772144,2019313,20230012023195,53,5808,109.58,202307
20230780550,2019315,20230012023195,98,7560,77.14,202307
20230709309,2019316,20230012023195,46,773,16.8,202307
20230761309,2019318,20230012023195,70,1429,20.41,202307
20230791341,2019319,20230012023195,90,7241,80.46,202307
20230749301,2019320,20230012023195,89,5408,60.76,202307
20230711935,2019323,20230012023195,29,7245,249.83,202307
20230763168,2019324,20230012023195,68,4088,60.12,202307
20230723740,2019325,20230012023195,92,2083,22.64,202307
20230751112,2019326,20230012023195,50,6634,132.68,202307
20230779086,2019327,20230012023195,87,7130,81.95,202307
20230704893,2019328,20230012023195,43,7215,167.79,202307
20230711058,2019329,20230012023195,57,7503,131.63,202307
20230745332,2019330,20230012023195,78,893,11.45,202307
20230744233,2019331,20230012023195,46,9987,217.11,202307
20230711297,2019332,20230012023195,97,6829,70.4,202307
20230708333,2019333,20230012023195,29,6350,218.97,202307
20230731472,2019334,20230012023195,43,1805,41.98,202307
20230771933,2019335,20230012023195,46,7784,169.22,202307
20230719093,2019304,20230012023196,22,7350,334.09,202307
20230773073,2019306,20230012023196,48,6594,137.38,202307
20230769322,2019301,20230012023196,55,1683,30.6,202307
20230776984,2019319,20230012023196,61,7435,121.89,202307
20230745556,2019320,20230012023196,54,6982,129.3,202307
20230761825,2019304,20230012023197,66,8369,126.8,202307
20230713382,2019306,20230012023197,80,1257,15.71,202307
20230775887,2019301,20230012023197,42,1297,30.88,202307
20230716437,2019319,20230012023197,72,6804,94.5,202307
20230762719,2019320,20230012023197,61,7976,130.75,202307
20230733513,2019304,20230012023198,86,8324,96.79,202307
20230775897,2019306,20230012023198,87,6098,70.09,202307
20230727110,2019301,20230012023198,49,737,15.04,202307
20230755585,2019319,20230012023198,41,7282,177.61,202307
20230774126,2019320,20230012023198,27,8571,317.44,202307
20230734726,2019305,20230042023199,61,2086,34.2,202307
20230769672,2019314,20230042023199,25,5601,224.04,202307
20230764364,2019321,20230042023199,68,3497,51.43,202307
20230780141,2019322,20230042023199,52,2246,43.19,202307
20230748062,2019305,20230042023200,86,2421,28.15,202307
20230718048,2019314,20230042023200,70,2859,40.84,202307
20230789264,2019321,20230042023200,76,6529,85.91,202307
20230731131,2019322,20230042023200,50,8256,165.12,202307
20230794619,2019305,20230022023201,86,9839,114.41,202307
20230709375,2019314,20230022023201,81,689,8.51,202307
20230702751,2019317,20230022023201,37,7575,204.73,202307
20230736956,2019321,20230022023201,66,9620,145.76,202307
20230756792,2019305,20230022023202,28,4951,176.82,202307
20230740405,2019314,20230022023202,52,1751,33.67,202307
20230791886,2019317,20230022023202,23,8728,379.48,202307
20230744395,2019321,20230022023202,23,2511,109.17,202307
20230792518,2019322,20230032023203,60,6136,102.27,202307
20230767593,2019321,20230032023203,83,8430,101.57,202307
20230789871,2019322,20230032023204,44,9892,224.82,202307
20230745268,2019321,20230032023204,91,9985,109.73,202307
20230736062,2019306,20230012023205,89,6268,70.43,202307
20230729695,2019304,20230012023205,51,6854,134.39,202307
20230723408,2019301,20230012023205,85,9354,110.05,202307
20230730814,2019319,20230012023205,78,4559,58.45,202307
20230739081,2019320,20230012023205,93,3537,38.03,202307
20230759379,2019306,20230012023206,97,9061,93.41,202307
20230765046,2019304,20230012023206,47,4040,85.96,202307
20230732755,2019301,20230012023206,56,6603,117.91,202307
20230776371,2019319,20230012023206,72,6928,96.22,202307
20230743762,2019320,20230012023206,47,1286,27.36,202307
20230785386,2019302,20230012023207,91,5363,58.93,202307
20230774032,2019303,20230012023207,44,1130,25.68,202307
20230747271,2019304,20230012023207,74,3882,52.46,202307
20230722531,2019306,20230012023207,66,7859,119.08,202307
20230776994,2019313,20230012023207,49,3348,68.33,202307
20230778510,2019319,20230012023207,73,3957,54.21,202307
20230779541,2019320,20230012023207,75,7615,101.53,202307
20230778294,2019317,20230012023207,96,6516,67.88,202307
20230733920,2019318,20230012023207,44,1528,34.73,202307
20230784815,2019329,20230012023207,100,5410,54.1,202307
20230755954,2019331,20230012023207,83,955,11.51,202307
20230785549,2019332,20230012023207,83,8904,107.28,202307
20230771257,2019333,20230012023207,34,7110,209.12,202307
20230709727,2019327,20230012023207,100,2863,28.63,202307
20230745447,2019309,20230012023207,22,8024,364.73,202307
20230704065,2019310,20230012023207,97,6857,70.69,202307
20230758222,2019302,20230012023208,94,9717,103.37,202307
20230796804,2019303,20230012023208,68,2056,30.24,202307
20230770540,2019304,20230012023208,25,9818,392.72,202307
20230714264,2019306,20230012023208,72,7244,100.61,202307
20230768261,2019313,20230012023208,48,179,3.73,202307
20230778305,2019319,20230012023208,38,5162,135.84,202307
20230788050,2019320,20230012023208,47,5567,118.45,202307
20230721536,2019317,20230012023208,81,7869,97.15,202307
20230729440,2019318,20230012023208,50,4300,86.0,202307
20230795325,2019329,20230012023208,83,2372,28.58,202307
20230780840,2019331,20230012023208,71,9622,135.52,202307
20230771210,2019332,20230012023208,20,7279,363.95,202307
20230702914,2019333,20230012023208,59,1798,30.47,202307
20230724751,2019327,20230012023208,39,9439,242.03,202307
20230728834,2019309,20230012023208,57,812,14.25,202307
20230795542,2019310,20230012023208,74,9614,129.92,202307
20230780980,2019302,20230052023209,23,8316,361.57,202307
20230740299,2019312,20230052023209,87,833,9.57,202307
20230799466,2019317,20230052023209,30,4085,136.17,202307
20230785604,2019322,20230052023209,37,2457,66.41,202307
20230769631,2019302,20230052023210,71,5230,73.66,202307
20230779777,2019312,20230052023210,39,4779,122.54,202307
20230774672,2019317,20230052023210,53,7030,132.64,202307
20230796594,2019322,20230052023210,90,981,10.9,202307
20230843049,2019305,20230022023191,86,2783,32.36,202308
20230867434,2019306,20230022023191,80,6500,81.25,202308
20230831429,2019307,20230022023191,77,8136,105.66,202308
20230844316,2019308,20230022023191,53,4912,92.68,202308
20230874368,2019309,20230022023191,29,8303,286.31,202308
20230846926,2019310,20230022023191,34,2592,76.24,202308
20230809243,2019311,20230022023191,22,9789,444.95,202308
20230812681,2019312,20230022023191,50,8677,173.54,202308
20230832893,2019316,20230022023191,77,3523,45.75,202308
20230801382,2019317,20230022023191,94,5932,63.11,202308
20230876421,2019323,20230022023191,70,7299,104.27,202308
20230820823,2019325,20230022023191,61,4072,66.75,202308
20230813743,2019326,20230022023191,34,2368,69.65,202308
20230875178,2019335,20230022023191,91,339,3.73,202308
20230880840,2019328,20230022023191,92,8116,88.22,202308
20230893122,2019330,20230022023191,79,8189,103.66,202308
20230853871,2019332,20230022023191,30,6073,202.43,202308
20230874258,2019333,20230022023191,64,1253,19.58,202308
20230841119,2019305,20230022023192,39,1618,41.49,202308
20230880192,2019306,20230022023192,36,5400,150.0,202308
20230867304,2019307,20230022023192,78,6907,88.55,202308
20230840061,2019308,20230022023192,55,158,2.87,202308
20230808325,2019309,20230022023192,53,6485,122.36,202308
20230817038,2019310,20230022023192,47,6369,135.51,202308
20230890046,2019311,20230022023192,57,9326,163.61,202308
20230807952,2019312,20230022023192,28,250,8.93,202308
20230833566,2019316,20230022023192,79,2034,25.75,202308
20230889875,2019317,20230022023192,21,2800,133.33,202308
20230835847,2019323,20230022023192,45,5517,122.6,202308
20230801917,2019325,20230022023192,59,6596,111.8,202308
20230829333,2019326,20230022023192,79,5150,65.19,202308
20230834601,2019335,20230022023192,65,6815,104.85,202308
20230819629,2019328,20230022023192,91,4903,53.88,202308
20230837009,2019330,20230022023192,59,4117,69.78,202308
20230896539,2019332,20230022023192,94,9244,98.34,202308
20230804934,2019333,20230022023192,59,1059,17.95,202308
20230886799,2019301,20230022023193,98,9680,98.78,202308
20230868095,2019302,20230022023193,83,4082,49.18,202308
20230885542,2019305,20230022023193,60,930,15.5,202308
20230852349,2019319,20230022023193,30,4895,163.17,202308
20230812910,2019331,20230022023193,38,1836,48.32,202308
20230861679,2019316,20230022023193,62,8982,144.87,202308
20230899150,2019311,20230022023193,41,4373,106.66,202308
20230843046,2019301,20230022023194,81,4335,53.52,202308
20230819485,2019302,20230022023194,41,5355,130.61,202308
20230859145,2019305,20230022023194,28,1293,46.18,202308
20230806650,2019319,20230022023194,63,9984,158.48,202308
20230889234,2019331,20230022023194,30,6981,232.7,202308
20230858865,2019316,20230022023194,54,3816,70.67,202308
20230813087,2019311,20230022023194,81,9363,115.59,202308
20230831307,2019301,20230012023195,82,5609,68.4,202308
20230820773,2019303,20230012023195,41,252,6.15,202308
20230881662,2019304,20230012023195,84,4068,48.43,202308
20230897717,2019306,20230012023195,65,6201,95.4,202308
20230837502,2019307,20230012023195,99,8640,87.27,202308
20230870402,2019308,20230012023195,67,7774,116.03,202308
20230826072,2019309,20230012023195,34,611,17.97,202308
20230859639,2019310,20230012023195,46,3709,80.63,202308
20230828073,2019311,20230012023195,62,1570,25.32,202308
20230805065,2019313,20230012023195,55,3709,67.44,202308
20230882624,2019315,20230012023195,90,3485,38.72,202308
20230874546,2019316,20230012023195,77,9380,121.82,202308
20230871217,2019318,20230012023195,68,5862,86.21,202308
20230872819,2019319,20230012023195,67,1373,20.49,202308
20230891254,2019320,20230012023195,44,3337,75.84,202308
20230880498,2019323,20230012023195,23,8421,366.13,202308
20230835575,2019324,20230012023195,77,8863,115.1,202308
20230846913,2019325,20230012023195,96,261,2.72,202308
20230814480,2019326,20230012023195,93,7498,80.62,202308
20230812022,2019327,20230012023195,96,7876,82.04,202308
20230835918,2019328,20230012023195,85,9225,108.53,202308
20230836840,2019329,20230012023195,66,6966,105.55,202308
20230875275,2019330,20230012023195,40,6825,170.62,202308
20230810175,2019331,20230012023195,24,7223,300.96,202308
20230892931,2019332,20230012023195,70,6507,92.96,202308
20230828981,2019333,20230012023195,28,6833,244.04,202308
20230836134,2019334,20230012023195,91,6679,73.4,202308
20230819787,2019335,20230012023195,69,5974,86.58,202308
20230890554,2019304,20230012023196,47,2570,54.68,202308
20230826013,2019306,20230012023196,91,4299,47.24,202308
20230817875,2019301,20230012023196,78,5054,64.79,202308
20230831057,2019319,20230012023196,45,2585,57.44,202308
20230883231,2019320,20230012023196,62,4443,71.66,202308
20230858672,2019304,20230012023197,64,7210,112.66,202308
20230857679,2019306,20230012023197,52,5420,104.23,202308
20230834537,2019301,20230012023197,84,2829,33.68,202308
20230899013,2019319,20230012023197,72,6697,93.01,202308
20230846658,2019320,20230012023197,82,1192,14.54,202308
20230871058,2019304,20230012023198,84,9790,116.55,202308
20230807167,2019306,20230012023198,79,6775,85.76,202308
20230855075,2019301,20230012023198,30,6642,221.4,202308
20230852002,2019319,20230012023198,99,7282,73.56,202308
20230805414,2019320,20230012023198,88,8882,100.93,202308
20230825150,2019305,20230042023199,94,5649,60.1,202308
20230845440,2019314,20230042023199,88,1647,18.72,202308
20230803860,2019321,20230042023199,81,3150,38.89,202308
20230812707,2019322,20230042023199,45,8725,193.89,202308
20230820812,2019305,20230042023200,100,1277,12.77,202308
20230883624,2019314,20230042023200,25,6360,254.4,202308
20230818853,2019321,20230042023200,85,6106,71.84,202308
20230841780,2019322,20230042023200,37,6158,166.43,202308
20230898430,2019305,20230022023201,36,6374,177.06,202308
20230887927,2019314,20230022023201,44,552,12.55,202308
20230840894,2019317,20230022023201,65,6670,102.62,202308
20230863357,2019321,20230022023201,96,2535,26.41,202308
20230890093,2019305,20230022023202,31,5321,171.65,202308
20230898458,2019314,20230022023202,80,4263,53.29,202308
20230894250,2019317,20230022023202,76,5141,67.64,202308
20230835054,2019321,20230022023202,52,1812,34.85,202308
20230825043,2019322,20230032023203,78,7385,94.68,202308
20230879021,2019321,20230032023203,81,1679,20.73,202308
20230826623,2019322,20230032023204,42,6341,150.98,202308
20230886390,2019321,20230032023204,77,8795,114.22,202308
20230806451,2019306,20230012023205,79,7532,95.34,202308
20230809886,2019304,20230012023205,21,1330,63.33,202308
20230869303,2019301,20230012023205,86,6773,78.76,202308
20230890856,2019319,20230012023205,95,6207,65.34,202308
20230810533,2019320,20230012023205,45,7704,171.2,202308
20230802120,2019306,20230012023206,63,6134,97.37,202308
20230834168,2019304,20230012023206,85,3566,41.95,202308
20230868023,2019301,20230012023206,78,9221,118.22,202308
20230844428,2019319,20230012023206,72,7307,101.49,202308
20230832406,2019320,20230012023206,36,1082,30.06,202308
20230827151,2019302,20230012023207,52,9754,187.58,202308
20230807813,2019303,20230012023207,62,5061,81.63,202308
20230830656,2019304,20230012023207,29,4503,155.28,202308
20230828230,2019306,20230012023207,76,5805,76.38,202308
20230859022,2019313,20230012023207,58,3200,55.17,202308
20230818555,2019319,20230012023207,34,2085,61.32,202308
20230809141,2019320,20230012023207,69,3485,50.51,202308
20230867307,2019317,20230012023207,28,7657,273.46,202308
20230805218,2019318,20230012023207,98,5534,56.47,202308
20230875771,2019329,20230012023207,21,9278,441.81,202308
20230805554,2019331,20230012023207,56,2755,49.2,202308
20230872738,2019332,20230012023207,26,7016,269.85,202308
20230856268,2019333,20230012023207,58,1848,31.86,202308
20230895260,2019327,20230012023207,50,9306,186.12,202308
20230866245,2019309,20230012023207,98,7658,78.14,202308
20230874489,2019310,20230012023207,30,2208,73.6,202308
20230875595,2019302,20230012023208,54,727,13.46,202308
20230845821,2019303,20230012023208,47,8137,173.13,202308
20230826790,2019304,20230012023208,49,1099,22.43,202308
20230813941,2019306,20230012023208,69,1695,24.57,202308
20230820043,2019313,20230012023208,56,5348,95.5,202308
20230825014,2019319,20230012023208,99,8889,89.79,202308
20230827105,2019320,20230012023208,34,2407,70.79,202308
20230856982,2019317,20230012023208,36,3848,106.89,202308
20230809343,2019318,20230012023208,58,5272,90.9,202308
20230886331,2019329,20230012023208,32,5896,184.25,202308
20230801394,2019331,20230012023208,21,1354,64.48,202308
20230889764,2019332,20230012023208,96,2582,26.9,202308
20230817761,2019333,20230012023208,45,851,18.91,202308
20230800450,2019327,20230012023208,37,6813,184.14,202308
20230873380,2019309,20230012023208,77,6769,87.91,202308
20230816149,2019310,20230012023208,52,7111,136.75,202308
20230897909,2019302,20230052023209,77,1229,15.96,202308
20230893078,2019312,20230052023209,85,3355,39.47,202308
20230834112,2019317,20230052023209,67,4996,74.57,202308
20230881002,2019322,20230052023209,36,9800,272.22,202308
20230888436,2019302,20230052023210,39,5132,131.59,202308
20230898790,2019312,20230052023210,57,2671,46.86,202308
20230834831,2019317,20230052023210,56,8516,152.07,202308
20230886526,2019322,20230052023210,85,369,4.34,202308
20230990716,2019305,20230022023191,37,1419,38.35,202309
20230923073,2019306,20230022023191,56,8012,143.07,202309
20230950938,2019307,20230022023191,30,110,3.67,202309
20230959567,2019308,20230022023191,76,5120,67.37,202309
20230933280,2019309,20230022023191,22,5827,264.86,202309
20230984704,2019310,20230022023191,51,3619,70.96,202309
20230920289,2019311,20230022023191,52,121,2.33,202309
20230996084,2019312,20230022023191,81,8200,101.23,202309
20230981355,2019316,20230022023191,29,5836,201.24,202309
20230957745,2019317,20230022023191,34,8780,258.24,202309
20230944407,2019323,20230022023191,80,1266,15.82,202309
20230933031,2019325,20230022023191,95,5110,53.79,202309
20230925767,2019326,20230022023191,81,8628,106.52,202309
20230970243,2019335,20230022023191,91,806,8.86,202309
20230922587,2019328,20230022023191,99,4095,41.36,202309
20230929424,2019330,20230022023191,45,4396,97.69,202309
20230955236,2019332,20230022023191,58,782,13.48,202309
20230983141,2019333,20230022023191,86,4389,51.03,202309
20230913419,2019305,20230022023192,35,9469,270.54,202309
20230992392,2019306,20230022023192,27,2817,104.33,202309
20230960206,2019307,20230022023192,83,5261,63.39,202309
20230958283,2019308,20230022023192,42,8227,195.88,202309
20230908563,2019309,20230022023192,32,8330,260.31,202309
20230960988,2019310,20230022023192,72,9087,126.21,202309
20230954032,2019311,20230022023192,100,125,1.25,202309
20230993635,2019312,20230022023192,87,2081,23.92,202309
20230956401,2019316,20230022023192,46,1014,22.04,202309
20230904577,2019317,20230022023192,98,1500,15.31,202309
20230943241,2019323,20230022023192,37,7157,193.43,202309
20230929639,2019325,20230022023192,22,9476,430.73,202309
20230995106,2019326,20230022023192,58,5627,97.02,202309
20230952947,2019335,20230022023192,96,1363,14.2,202309
20230905687,2019328,20230022023192,94,3892,41.4,202309
20230981950,2019330,20230022023192,49,2500,51.02,202309
20230977592,2019332,20230022023192,32,9731,304.09,202309
20230964131,2019333,20230022023192,24,8884,370.17,202309
20230981707,2019301,20230022023193,45,2925,65.0,202309
20230913884,2019302,20230022023193,59,3399,57.61,202309
20230978662,2019305,20230022023193,42,8918,212.33,202309
20230966711,2019319,20230022023193,37,5355,144.73,202309
20230964087,2019331,20230022023193,30,7600,253.33,202309
20230981492,2019316,20230022023193,60,9519,158.65,202309
20230928193,2019311,20230022023193,35,1414,40.4,202309
20230913748,2019301,20230022023194,42,8268,196.86,202309
20230975226,2019302,20230022023194,70,2272,32.46,202309
20230919780,2019305,20230022023194,96,5770,60.1,202309
20230992360,2019319,20230022023194,39,136,3.49,202309
20230990017,2019331,20230022023194,34,2749,80.85,202309
20230903246,2019316,20230022023194,42,4026,95.86,202309
20230916349,2019311,20230022023194,63,1844,29.27,202309
20230940660,2019301,20230012023195,61,3731,61.16,202309
20230909598,2019303,20230012023195,24,8304,346.0,202309
20230988185,2019304,20230012023195,36,9655,268.19,202309
20230934122,2019306,20230012023195,61,6508,106.69,202309
20230908860,2019307,20230012023195,76,9389,123.54,202309
20230954912,2019308,20230012023195,65,7415,114.08,202309
20230976739,2019309,20230012023195,73,3849,52.73,202309
20230998516,2019310,20230012023195,36,9318,258.83,202309
20230982933,2019311,20230012023195,81,9118,112.57,202309
20230948659,2019313,20230012023195,40,2189,54.73,202309
20230970165,2019315,20230012023195,79,6091,77.1,202309
20230905897,2019316,20230012023195,70,162,2.31,202309
20230960731,2019318,20230012023195,95,4752,50.02,202309
20230992439,2019319,20230012023195,26,7748,298.0,202309
20230955939,2019320,20230012023195,67,1697,25.33,202309
20230987322,2019323,20230012023195,24,2320,96.67,202309
20230927866,2019324,20230012023195,85,5726,67.36,202309
20230990154,2019325,20230012023195,61,6175,101.23,202309
20230946426,2019326,20230012023195,50,3631,72.62,202309
20230956421,2019327,20230012023195,49,6347,129.53,202309
20230973820,2019328,20230012023195,92,4610,50.11,202309
20230921887,2019329,20230012023195,38,4287,112.82,202309
20230942425,2019330,20230012023195,90,5843,64.92,202309
20230964103,2019331,20230012023195,23,9293,404.04,202309
20230934139,2019332,20230012023195,83,6516,78.51,202309
20230924825,2019333,20230012023195,87,5813,66.82,202309
20230951253,2019334,20230012023195,21,4807,228.9,202309
20230920754,2019335,20230012023195,82,1529,18.65,202309
20230974872,2019304,20230012023196,44,6457,146.75,202309
20230904544,2019306,20230012023196,79,5083,64.34,202309
20230951725,2019301,20230012023196,67,2152,32.12,202309
20230981051,2019319,20230012023196,97,3929,40.51,202309
20230958902,2019320,20230012023196,91,6793,74.65,202309
20230923178,2019304,20230012023197,54,8675,160.65,202309
20230915012,2019306,20230012023197,24,6329,263.71,202309
20230926396,2019301,20230012023197,92,3119,33.9,202309
20230951274,2019319,20230012023197,96,6732,70.12,202309
20230939552,2019320,20230012023197,99,7272,73.45,202309
20230923717,2019304,20230012023198,31,5247,169.26,202309
20230915512,2019306,20230012023198,61,7412,121.51,202309
20230960483,2019301,20230012023198,67,6451,96.28,202309
20230992352,2019319,20230012023198,52,3374,64.88,202309
20230932481,2019320,20230012023198,36,1879,52.19,202309
20230988417,2019305,20230042023199,92,6030,65.54,202309
20230988457,2019314,20230042023199,40,9259,231.47,202309
20230978773,2019321,20230042023199,24,3157,131.54,202309
20230981913,2019322,20230042023199,82,7121,86.84,202309
20230989118,2019305,20230042023200,34,9731,286.21,202309
20230988082,2019314,20230042023200,31,7927,255.71,202309
20230942146,2019321,20230042023200,73,6648,91.07,202309
20230994421,2019322,20230042023200,32,1696,53.0,202309
20230981855,2019305,20230022023201,27,4298,159.19,202309
20230911141,2019314,20230022023201,28,4383,156.54,202309
20230996370,2019317,20230022023201,84,515,6.13,202309
20230978888,2019321,20230022023201,95,5489,57.78,202309
20230944566,2019305,20230022023202,50,9309,186.18,202309
20230950402,2019314,20230022023202,99,2639,26.66,202309
20230938088,2019317,20230022023202,42,6290,149.76,202309
20230925135,2019321,20230022023202,65,2269,34.91,202309
20230967830,2019322,20230032023203,30,325,10.83,202309
20230922595,2019321,20230032023203,80,4402,55.02,202309
20230986881,2019322,20230032023204,64,6028,94.19,202309
20230927095,2019321,20230032023204,69,8603,124.68,202309
20230910925,2019306,20230012023205,96,5544,57.75,202309
20230901998,2019304,20230012023205,32,1770,55.31,202309
20230938536,2019301,20230012023205,66,6844,103.7,202309
20230997056,2019319,20230012023205,22,5209,236.77,202309
20230945939,2019320,20230012023205,99,5945,60.05,202309
20230902769,2019306,20230012023206,26,4363,167.81,202309
20230913466,2019304,20230012023206,98,7571,77.26,202309
20230958387,2019301,20230012023206,28,8037,287.04,202309
